CURVE,X,Y
145,124,808.8
145,126,809.6
145,127,809.7
144,61,0
144,62,267.3
144,63,272.8
144,64,278.4
144,65,283.9
144,66,294.7
144,67,300
144,68,305.2
144,69,310.5
144,70,320.7
144,72,330.7
144,73,335.6
144,74,345.1
144,75,349.8
144,76,354.3
144,77,358.9
144,78,367.8
144,79,372
144,80,376.3
144,81,380.5
144,82,388.6
144,83,392.5
144,85,400.1
144,86,407.4
144,89,417.9
144,90,424.4
144,92,430.6
144,93,433.6
144,94,439.3
144,97,447.4
144,98,452.4
144,99,454.8
144,100,457
144,101,459.3
144,102,463.5
144,104,467.5
144,105,469.3
144,106,472.7
144,107,474.4
144,108,476
144,109,477.4
144,110,480.3
144,111,481.5
144,112,482.8
144,113,483.9
144,114,486.1
144,116,487.9
144,117,488.7
144,118,490.1
144,119,490.8
144,120,491.3
144,121,491.9
144,122,492.8
144,124,493.4
144,126,493.8
144,127,493.9
143,61,0
143,62,170.9
143,63,174.5
143,65,181.5
143,66,188.4
143,68,195.2
143,69,198.5
143,70,205
143,72,211.4
143,73,214.5
143,74,220.6
143,76,226.6
143,77,229.5
143,78,235.1
143,79,237.9
143,80,240.6
143,81,243.2
143,82,248.4
143,84,253.4
143,85,255.8
143,86,260.5
143,87,262.8
143,88,265
143,89,267.1
143,90,271.3
143,92,275.3
143,93,277.2
143,94,280.9
143,95,282.7
143,96,284.4
143,97,286
143,98,289.2
143,100,292.2
143,101,293.6
143,102,296.3
143,103,297.6
143,105,300
143,106,302.3
143,109,305.3
143,110,307
143,111,307.9
143,112,308.6
143,113,309.4
143,114,310.7
143,116,311.9
143,117,312.4
143,118,313.4
143,120,314.2
143,121,314.5
143,122,315
143,126,315.8
83,57,0
183,57,0
183,58,0.15
85,57,0
85,58,0.1
371,57,0
371,58,0.23
224,57,0
224,58,0.23
356,57,0
356,58,0.32
185,57,0
185,58,0.25
355,57,0
355,58,0.68
184,57,0
184,58,0.6
370,57,0
370,58,0.77
372,57,0
372,58,1
367,57,0
367,58,1
367,78,1
367,79,0
242,57,0
242,58,0.8
225,57,0
225,58,0.77
174,57,0
174,58,0.7
86,57,0
86,58,0.7
84,57,0
84,58,0.2
169,57,0
169,58,59.6
169,60,61.6
169,61,62.7
169,62,64.7
169,65,67.7
169,66,69.7
169,67,70.6
169,69,72.6
169,70,74.4
169,71,75.4
169,73,77.2
169,74,79
169,75,79.9
169,76,80.7
169,77,81.6
169,78,83.3
169,80,84.9
169,81,85.8
169,82,87.3
169,85,89.7
169,86,91.1
169,87,91.9
169,89,93.3
169,90,94.6
169,92,96
169,93,96.6
169,94,97.9
169,97,99.7
169,98,100.8
169,99,101.4
169,100,101.9
169,101,102.5
169,102,103.5
169,105,105
169,106,105.9
169,107,106.4
169,109,107.2
169,110,108
169,113,109.2
169,114,109.9
169,115,110.3
169,117,110.9
169,118,111.5
169,121,112.4
169,122,112.9
169,124,113.3
169,125,113.6
169,126,114
169,127,114.2
169,128,114.3
169,129,114.5
169,130,114.8
169,131,115
169,133,115.2
169,134,115.5
169,136,115.7
169,137,115.7
169,138,115.9
169,139,116
169,141,116
169,142,116.1
87,57,0
87,58,1
80,57,0
80,58,1
80,78,1
80,79,0
377,57,0
377,58,86.4
377,59,87.9
377,60,89.5
377,61,91
377,62,94.1
377,65,98.6
377,66,101.5
377,67,103
377,68,104.4
377,69,105.9
377,70,108.7
377,72,111.5
377,73,112.8
377,74,115.5
377,75,116.9
377,77,119.5
377,78,122
377,79,123.3
377,81,125.7
377,82,128.1
377,83,129.3
377,84,130.4
377,85,131.6
377,86,133.8
377,87,134.9
377,88,135.9
377,89,137
377,90,139.1
377,92,141.1
377,93,142
377,94,143.9
377,97,146.6
377,98,148.3
377,99,149.2
377,101,150.8
377,102,152.3
377,103,153.1
377,105,154.5
377,106,155.9
377,107,156.6
377,108,157.2
377,109,157.9
377,110,159.1
377,111,159.7
377,112,160.2
377,113,160.8
377,114,161.8
377,117,163.3
377,118,164.2
377,121,165.4
377,122,166.1
377,123,166.5
377,125,167.1
377,126,167.7
377,127,168
377,128,168.2
377,129,168.5
377,130,168.9
377,133,169.5
377,134,169.8
377,137,170.1
377,138,170.3
377,139,170.4
377,140,170.4
377,141,170.5
221,57,0
221,58,137
221,60,141.8
221,61,144.1
221,62,148.8
221,65,155.7
221,66,160.2
221,67,162.5
221,69,166.9
221,70,171.2
221,71,173.4
221,73,177.6
221,74,181.7
221,77,187.7
221,78,191.6
221,80,195.4
221,81,197.2
221,82,200.9
221,84,204.5
221,85,206.2
221,86,209.6
221,87,211.3
221,89,214.5
221,90,217.7
221,93,222.2
221,94,225.1
221,97,229.3
221,98,231.9
221,100,234.5
221,101,235.7
221,102,238.1
221,103,239.2
221,104,240.4
221,105,241.5
221,106,243.6
221,109,246.6
221,110,248.5
221,113,251.2
221,114,252.8
221,115,253.6
221,116,254.3
221,117,255.1
221,118,256.5
221,119,257.1
221,120,257.8
221,121,258.4
221,122,259.6
221,123,260.1
221,124,260.7
221,125,261.2
221,126,262.1
221,127,262.6
221,129,263.4
221,130,264.1
221,131,264.4
221,132,264.8
221,133,265.1
221,134,265.6
221,137,266.2
221,138,266.5
221,139,266.7
221,143,267.1
179,57,0
179,58,121.7
179,60,126.1
179,61,128.2
179,62,132.4
179,65,138.7
179,66,142.7
179,69,148.7
179,70,152.6
179,73,158.3
179,74,162
179,77,167.4
179,78,170.9
179,80,174.3
179,81,175.9
179,82,179.2
179,84,182.4
179,85,183.9
179,86,186.9
179,88,189.9
179,89,191.3
179,90,194.1
179,91,195.4
179,92,196.8
179,93,198.1
179,94,200.6
179,95,201.9
179,97,204.3
179,98,206.6
179,101,209.9
179,102,212
179,103,212.9
179,105,214.9
179,106,216.7
179,107,217.6
179,108,218.4
179,109,219.3
179,110,220.9
179,111,221.6
179,112,222.4
179,113,223.1
179,114,224.5
179,115,225.1
179,116,225.8
179,117,226.4
179,118,227.5
179,119,228
179,120,228.6
179,121,229.1
179,122,230
179,125,231.2
179,126,232
179,129,232.9
179,130,233.4
179,131,233.7
179,133,234.1
179,134,234.4
179,135,234.6
179,137,234.8
179,138,235
179,140,235
179,141,235.1
168,57,0
168,58,119.1
168,60,123.3
168,61,125.3
168,62,129.4
168,65,135.4
168,66,139.3
168,67,141.3
168,69,145.1
168,70,148.9
168,71,150.7
168,72,152.6
168,73,154.4
168,74,158
168,75,159.7
168,76,161.5
168,77,163.2
168,78,166.6
168,79,168.3
168,81,171.5
168,82,174.7
168,83,176.3
168,85,179.3
168,86,182.3
168,89,186.5
168,90,189.3
168,93,193.2
168,94,195.8
168,97,199.4
168,98,201.7
168,101,205
168,102,207
168,105,210
168,106,211.8
168,109,214.5
168,110,216.1
168,112,217.7
168,113,218.4
168,114,219.8
168,116,221.2
168,117,221.8
168,118,223
168,120,224.2
168,121,224.7
168,122,225.7
168,124,226.7
168,125,227.1
168,126,227.9
168,128,228.7
168,129,229
168,130,229.7
168,131,230
168,132,230.2
168,133,230.5
168,134,230.9
168,137,231.5
168,138,231.8
168,143,232.3
77,57,0
77,58,83.6
77,61,88.1
77,62,91
77,63,92.4
77,64,93.9
77,65,95.3
77,66,98.1
77,68,100.9
77,69,102.2
77,70,104.9
77,71,106.2
77,72,107.6
77,73,108.9
77,74,111.4
77,75,112.7
77,77,115.1
77,78,117.5
77,80,119.9
77,81,121
77,82,123.3
77,84,125.5
77,85,126.5
77,86,128.6
77,87,129.7
77,89,131.7
77,90,133.6
77,91,134.5
77,92,135.5
77,93,136.4
77,94,138.1
77,95,139
77,97,140.6
77,98,142.2
77,100,143.8
77,101,144.5
77,102,145.9
77,105,148
77,106,149.2
77,107,149.9
77,108,150.4
77,109,151
77,110,152.1
77,111,152.7
77,113,153.7
77,114,154.6
77,115,155.1
77,117,155.9
77,118,156.7
77,120,157.5
77,121,157.8
77,122,158.5
77,124,159.1
77,125,159.3
77,126,159.8
77,127,160.1
77,129,160.5
77,130,160.9
77,131,161
77,132,161.2
77,133,161.3
77,134,161.6
77,135,161.7
77,136,161.7
77,139,162
376,57,0
376,58,172.7
376,61,182
376,62,188.1
376,63,191.2
376,64,194.2
376,65,197.1
376,66,203.1
376,68,208.9
376,69,211.7
376,70,217.4
376,71,220.2
376,72,222.9
376,73,225.7
376,74,231.1
376,77,238.9
376,78,244
376,80,249
376,81,251.4
376,82,256.2
376,85,263.1
376,86,267.6
376,87,269.7
376,88,271.9
376,89,274
376,90,278.1
376,92,282.1
376,93,284
376,94,287.8
376,95,289.7
376,96,291.5
376,97,293.2
376,98,296.7
376,99,298.4
376,101,301.6
376,102,304.7
376,103,306.2
376,104,307.6
376,105,309.1
376,106,311.8
376,107,313.2
376,108,314.5
376,109,315.7
376,110,318.1
376,111,319.3
376,113,321.5
376,114,323.6
376,116,325.6
376,117,326.5
376,118,328.3
376,119,329.2
376,121,330.8
376,122,332.2
376,124,333.6
376,125,334.2
376,126,335.4
376,127,335.9
376,128,336.5
376,129,336.9
376,130,337.8
376,132,338.6
376,133,338.9
376,134,339.6
376,135,339.8
376,136,340.1
376,137,340.3
376,138,340.6
376,139,340.8
376,142,341.1
365,57,0
365,58,198.6
365,60,205.8
365,61,209.3
365,62,216.3
365,64,223.3
365,65,226.7
365,66,233.5
365,67,236.9
365,69,243.5
365,70,250
365,72,256.4
365,73,259.5
365,74,265.7
365,75,268.8
365,77,274.8
365,78,280.6
365,79,283.5
365,81,289.1
365,82,294.6
365,84,300
365,85,302.6
365,86,307.7
365,88,312.7
365,89,315.1
365,90,319.8
365,91,322.2
365,92,324.4
365,93,326.7
365,94,331
365,96,335.2
365,97,337.2
365,98,341.2
365,100,345
365,101,346.8
365,102,350.4
365,104,353.8
365,105,355.4
365,106,358.6
365,109,363.1
365,110,365.9
365,113,369.8
365,114,372.2
365,115,373.3
365,116,374.5
365,117,375.5
365,118,377.6
365,119,378.5
365,120,379.5
365,121,380.4
365,122,382.1
365,123,382.9
365,124,383.6
365,125,384.4
365,126,385.7
365,129,387.5
365,130,388.5
365,131,389
365,133,389.8
365,134,390.5
365,136,391.1
365,137,391.3
365,138,391.7
365,139,391.9
365,142,392.2
353,57,0
353,58,259.7
353,61,273.5
353,62,282.5
353,63,287
353,65,295.8
353,66,304.5
353,67,308.8
353,69,317.2
353,70,325.6
353,71,329.6
353,72,333.7
353,73,337.7
353,74,345.6
353,75,349.5
353,77,357.1
353,78,364.5
353,79,368.2
353,80,371.8
353,81,375.3
353,82,382.3
353,83,385.7
353,85,392.3
353,86,398.8
353,87,401.9
353,88,405.1
353,89,408.1
353,90,414.1
353,91,417
353,93,422.6
353,94,428
353,95,430.7
353,96,433.3
353,97,435.8
353,98,440.7
353,100,445.5
353,101,447.7
353,102,452.2
353,104,456.4
353,105,458.4
353,106,462.3
353,107,464.2
353,109,467.8
353,110,471.2
353,112,474.4
353,113,475.9
353,114,478.9
353,115,480.3
353,117,482.9
353,118,485.3
353,119,486.5
353,121,488.7
353,122,490.7
353,124,492.5
353,125,493.3
353,126,494.9
353,127,495.6
353,128,496.2
353,129,496.9
353,130,498
353,132,499
353,133,499.4
353,134,500.1
353,136,500.7
353,137,500.9
353,138,501.2
353,139,501.4
353,140,501.4
353,141,501.5
181,57,0
181,58,202.9
181,60,210.1
181,61,213.6
181,62,220.7
181,63,224.2
181,64,227.6
181,65,231.1
181,66,237.9
181,67,241.2
181,68,244.6
181,69,247.8
181,70,254.3
181,72,260.7
181,73,263.8
181,74,270
181,77,279
181,78,284.8
181,81,293.2
181,82,298.6
181,83,301.3
181,85,306.5
181,86,311.6
181,89,318.8
181,90,323.5
181,91,325.7
181,92,328
181,93,330.2
181,94,334.4
181,95,336.5
181,97,340.5
181,98,344.3
181,99,346.2
181,101,349.8
181,102,353.3
181,105,358.1
181,106,361.2
181,107,362.6
181,108,364.1
181,109,365.5
181,110,368.1
181,111,369.4
181,113,371.8
181,114,374.1
181,116,376.3
181,117,377.3
181,118,379.2
181,119,380.1
181,120,380.9
181,121,381.8
181,122,383.3
181,123,384.1
181,124,384.7
181,125,385.4
181,126,386.6
181,127,387.2
181,129,388.2
181,130,389.1
181,131,389.5
181,133,390.1
181,134,390.7
181,135,391
181,136,391.2
181,137,391.3
181,138,391.6
181,139,391.7
181,140,391.7
181,141,391.8
222,57,0
222,58,458.5
222,59,466.6
222,61,482.5
222,62,498.2
222,65,521.4
222,66,536.5
222,68,551.4
222,69,558.7
222,70,573.2
222,72,587.4
222,73,594.4
222,74,608.2
222,76,621.7
222,77,628.3
222,78,641.4
222,79,647.8
222,81,660.4
222,82,672.6
222,83,678.6
222,85,690.3
222,86,701.7
222,87,707.3
222,88,712.8
222,89,718.2
222,90,728.8
222,91,734
222,93,744
222,94,753.7
222,95,758.5
222,96,763.1
222,97,767.6
222,98,776.5
222,99,780.8
222,100,784.9
222,101,789.1
222,102,797.1
222,103,801
222,105,808.4
222,106,815.6
222,107,819.1
222,109,825.7
222,110,832
222,112,838
222,113,840.8
222,114,846.3
222,116,851.5
222,117,853.9
222,118,858.6
222,119,860.9
222,121,865.1
222,122,869
222,123,870.9
222,125,874.3
222,126,877.5
222,127,879
222,128,880.4
222,129,881.7
222,130,884.2
222,131,885.4
222,132,886.3
222,133,887.3
222,134,889.1
222,135,889.9
222,137,891.3
222,138,892.4
222,140,893.2
222,141,893.5
222,142,894.1
222,144,894.3
352,57,0
352,58,551.9
352,61,581.1
352,62,600.3
352,65,628.5
352,66,647
352,69,674.2
352,70,691.7
352,71,700.5
352,73,717.6
352,74,734.4
352,76,750.8
352,77,758.8
352,78,774.6
352,81,797.6
352,82,812.3
352,84,826.7
352,85,833.7
352,86,847.4
352,87,854.2
352,89,867.2
352,90,879.8
352,92,892.1
352,93,898
352,94,909.6
352,95,915.2
352,97,926.1
352,98,936.6
352,99,941.7
352,101,951.5
352,102,960.8
352,103,965.4
352,104,969.8
352,105,974.1
352,106,982.4
352,107,986.4
352,108,990.3
352,109,994.1
352,110,1001.3
352,111,1004.8
352,113,1011.4
352,114,1017.6
352,116,1023.4
352,117,1026.1
352,118,1031.4
352,120,1036.2
352,121,1038.4
352,122,1042.6
352,123,1044.6
352,124,1046.5
352,125,1048.3
352,126,1051.6
352,128,1054.6
352,129,1055.8
352,130,1058.3
352,132,1060.3
352,133,1061.2
352,134,1062.8
352,135,1063.4
352,137,1064.4
352,138,1065.2
352,140,1065.6
180,57,0
180,58,487
180,60,504.1
180,61,512.8
180,62,529.7
180,64,546.4
180,65,554.5
180,66,570.9
180,67,579
180,69,594.9
180,70,610.4
180,71,618.1
180,73,633.2
180,74,648
180,76,662.5
180,77,669.5
180,78,683.4
180,79,690.3
180,81,703.8
180,82,716.8
180,84,729.4
180,85,735.6
180,86,747.7
180,87,753.7
180,89,765.2
180,90,776.3
180,91,781.9
180,93,792.3
180,94,802.6
180,96,812.4
180,97,817.1
180,98,826.4
180,99,830.9
180,100,835.3
180,101,839.5
180,102,847.7
180,103,851.9
180,104,855.8
180,105,859.5
180,106,866.8
180,107,870.4
180,108,873.8
180,109,877.1
180,110,883.5
180,111,886.6
180,113,892.4
180,114,897.9
180,115,900.5
180,117,905.3
180,118,910
180,119,912.2
180,120,914.3
180,121,916.2
180,122,920
180,123,921.7
180,124,923.5
180,125,925
180,126,927.9
180,128,930.5
180,129,931.6
180,130,933.8
180,131,934.6
180,132,935.6
180,133,936.4
180,134,937.8
180,135,938.2
180,137,939.2
180,138,939.8
180,139,940.1
180,140,940.3
180,141,940.2
170,57,0
170,58,416.8
170,59,424.2
170,61,438.6
170,62,452.9
170,63,460
170,65,474
170,66,487.7
170,68,501.3
170,69,507.9
170,70,521.1
170,71,527.6
170,73,540.4
170,74,552.9
170,75,559.1
170,76,565.2
170,77,571.2
170,78,583.1
170,80,594.7
170,81,600.3
170,82,611.5
170,83,616.9
170,85,627.5
170,86,637.9
170,87,643
170,88,648
170,89,652.9
170,90,662.6
170,91,667.3
170,92,671.8
170,93,676.4
170,94,685.1
170,95,689.5
170,96,693.7
170,97,697.8
170,98,705.9
170,99,709.8
170,100,713.6
170,101,717.3
170,102,724.7
170,103,728.2
170,104,731.6
170,105,734.9
170,106,741.5
170,107,744.6
170,109,750.6
170,110,756.4
170,112,761.8
170,113,764.4
170,114,769.4
170,117,776.3
170,118,780.6
170,119,782.6
170,121,786.4
170,122,790
170,123,791.7
170,124,793.3
170,125,794.8
170,126,797.7
170,127,799.1
170,128,800.4
170,129,801.6
170,130,803.8
170,132,805.8
170,133,806.7
170,134,808.3
170,135,809
170,136,809.6
170,137,810.3
170,138,811.2
170,140,812
170,141,812.3
170,142,812.8
170,144,813
378,57,0
378,58,604.5
378,59,615.5
378,61,637.1
378,62,658.4
378,65,690
378,66,710.7
378,69,741
378,70,760.8
378,73,789.9
378,74,808.7
378,77,836.2
378,78,854
378,81,880
378,82,896.7
378,84,913
378,85,920.9
378,86,936.5
378,88,951.7
378,89,959
378,90,973.4
378,91,980.5
378,93,994.2
378,94,1007.4
378,96,1020.2
378,97,1026.4
378,98,1038.4
378,99,1044.2
378,101,1055.5
378,102,1066.4
378,104,1076.8
378,105,1081.8
378,106,1091.5
378,108,1100.6
378,109,1105
378,110,1113.5
378,111,1117.6
378,112,1121.6
378,113,1125.4
378,114,1132.8
378,115,1136.3
378,116,1139.7
378,117,1142.9
378,118,1149.1
378,119,1152.1
378,120,1154.9
378,121,1157.6
378,122,1162.9
378,125,1169.8
378,126,1173.9
378,127,1175.8
378,128,1177.6
378,129,1179.3
378,130,1182.4
378,131,1183.8
378,132,1185.1
378,133,1186.3
378,134,1188.4
378,135,1189.4
378,137,1191
378,138,1192.2
378,139,1192.6
378,140,1193.1
378,141,1193.3
378,142,1193.7
378,143,1193.8
364,57,0
364,58,665
364,61,700.8
364,62,724.3
364,65,759
364,66,781.8
364,69,815.1
364,70,836.9
364,73,868.9
364,74,889.6
364,77,919.8
364,78,939.4
364,80,958.6
364,81,968
364,82,986.4
364,83,995.4
364,85,1013
364,86,1030.2
364,88,1046.8
364,89,1054.9
364,90,1070.8
364,92,1086.1
364,93,1093.5
364,94,1108.1
364,96,1122.2
364,97,1129
364,98,1142.2
364,99,1148.7
364,101,1161.1
364,102,1173
364,103,1178.8
364,105,1190
364,106,1200.6
364,108,1210.7
364,109,1215.5
364,110,1224.8
364,111,1229.4
364,113,1237.9
364,114,1246
364,115,1249.9
364,116,1253.6
364,117,1257.2
364,118,1264
364,119,1267.4
364,121,1273.4
364,122,1279.1
364,124,1284.3
364,125,1286.7
364,126,1291.3
364,127,1293.4
364,128,1295.4
364,129,1297.2
364,130,1300.6
364,132,1303.6
364,133,1304.9
364,134,1307.3
364,135,1308.3
364,137,1310.1
364,138,1311.4
364,140,1312.4
364,141,1312.7
364,142,1313.1
364,143,1313.2
240,57,0
240,58,669
240,61,704.6
240,62,727.9
240,64,751
240,65,762.3
240,66,784.8
240,68,807
240,69,817.8
240,70,839.4
240,72,860.5
240,73,870.8
240,74,891.3
240,77,921
240,78,940.3
240,79,949.8
240,81,968.2
240,82,986.3
240,85,1012.4
240,86,1029.1
240,88,1045.4
240,89,1053.3
240,90,1068.7
240,91,1076.2
240,93,1090.9
240,94,1105
240,96,1118.6
240,97,1125.1
240,98,1137.9
240,99,1144.2
240,101,1156.2
240,102,1167.6
240,104,1178.5
240,105,1183.8
240,106,1193.9
240,108,1203.6
240,109,1208.2
240,110,1217
240,111,1221.3
240,113,1229.4
240,114,1237
240,115,1240.6
240,116,1244.1
240,117,1247.4
240,118,1253.8
240,119,1256.9
240,120,1259.8
240,121,1262.6
240,122,1267.7
240,123,1270.2
240,124,1272.5
240,125,1274.6
240,126,1278.7
240,127,1280.6
240,128,1282.3
240,129,1283.9
240,130,1286.9
240,131,1288.2
240,133,1290.6
240,134,1292.5
240,135,1293.3
240,136,1293.9
240,137,1294.6
240,138,1295.4
240,139,1295.8
240,140,1296
240,142,1296.2
354,57,0
354,58,811.6
354,61,854.6
354,62,882.8
354,65,924.3
354,66,951.5
354,69,991.4
354,70,1017.3
354,73,1055.3
354,74,1080
354,77,1115.9
354,78,1139.1
354,81,1172.9
354,82,1194.6
354,84,1215.7
354,85,1226
354,86,1246.2
354,87,1256.1
354,89,1275.3
354,90,1293.9
354,92,1311.9
354,93,1320.6
354,94,1337.6
354,95,1345.9
354,97,1361.9
354,98,1377.3
354,99,1384.8
354,101,1399.2
354,102,1413
354,103,1419.7
354,105,1432.5
354,106,1444.7
354,107,1450.6
354,109,1461.9
354,110,1472.5
354,111,1477.6
354,113,1487.3
354,114,1496.5
354,116,1505
354,117,1509
354,118,1516.7
354,120,1523.8
354,121,1527.1
354,122,1533.3
354,123,1536.2
354,124,1539
354,125,1541.6
354,126,1546.5
354,127,1548.7
354,128,1550.8
354,129,1552.7
354,130,1556.3
354,132,1559.3
354,133,1560.6
354,134,1562.9
354,135,1563.8
354,136,1564.6
354,137,1565.3
354,138,1566.4
354,139,1566.8
354,140,1567
354,141,1567.1
182,57,0
182,58,811.6
182,61,854.6
182,62,882.8
182,65,924.3
182,66,951.5
182,69,991.4
182,70,1017.3
182,73,1055.3
182,74,1080
182,77,1115.9
182,78,1139.1
182,81,1172.9
182,82,1194.6
182,84,1215.7
182,85,1226
182,86,1246.2
182,87,1256.1
182,89,1275.3
182,90,1293.9
182,92,1311.9
182,93,1320.6
182,94,1337.6
182,95,1345.9
182,97,1361.9
182,98,1377.3
182,99,1384.8
182,101,1399.2
182,102,1413
182,103,1419.7
182,105,1432.5
182,106,1444.7
182,107,1450.6
182,109,1461.9
182,110,1472.5
182,111,1477.6
182,113,1487.3
182,114,1496.5
182,116,1505
182,117,1509
182,118,1516.7
182,120,1523.8
182,121,1527.1
182,122,1533.3
182,123,1536.2
182,124,1539
182,125,1541.6
182,126,1546.5
182,127,1548.7
182,128,1550.8
182,129,1552.7
182,130,1556.3
182,132,1559.3
182,133,1560.6
182,134,1562.9
182,135,1563.8
182,136,1564.6
182,137,1565.3
182,138,1566.4
182,139,1566.8
182,140,1567
182,141,1567.1
223,57,0
223,58,595.5
223,59,606
223,61,626.6
223,62,647
223,65,677.1
223,66,696.7
223,68,716.1
223,69,725.6
223,70,744.4
223,73,772
223,74,789.9
223,77,816
223,78,833
223,80,849.5
223,81,857.6
223,82,873.5
223,83,881.3
223,85,896.5
223,86,911.3
223,87,918.6
223,89,932.7
223,90,946.5
223,91,953.2
223,93,966.2
223,94,978.8
223,95,985
223,97,996.9
223,98,1008.4
223,99,1014
223,101,1024.8
223,102,1035.2
223,103,1040.2
223,105,1049.9
223,106,1059.2
223,107,1063.7
223,109,1072.3
223,110,1080.5
223,112,1088.3
223,113,1092
223,114,1099.1
223,115,1102.5
223,116,1105.8
223,117,1109
223,118,1115.1
223,119,1118
223,120,1120.8
223,121,1123.5
223,122,1128.6
223,123,1131
223,124,1133.3
223,125,1135.5
223,126,1139.6
223,127,1141.6
223,128,1143.4
223,129,1145.1
223,130,1148.3
223,131,1149.8
223,133,1152.4
223,134,1154.7
223,135,1155.7
223,137,1157.5
223,138,1158.9
223,139,1159.5
223,140,1160
223,141,1160.4
223,142,1161.1
223,143,1161.3
223,144,1161.4
171,57,0
171,58,595.5
171,59,606
171,61,626.6
171,62,647
171,65,677.1
171,66,696.7
171,68,716.1
171,69,725.6
171,70,744.4
171,73,772
171,74,789.9
171,77,816
171,78,833
171,79,841.3
171,81,857.6
171,82,873.5
171,83,881.3
171,85,896.5
171,86,911.3
171,87,918.6
171,89,932.7
171,90,946.5
171,91,953.2
171,93,966.2
171,94,978.8
171,95,985
171,97,996.9
171,98,1008.4
171,99,1014
171,101,1024.8
171,102,1035.2
171,103,1040.2
171,105,1049.9
171,106,1059.2
171,107,1063.7
171,109,1072.3
171,110,1080.5
171,112,1088.3
171,113,1092
171,114,1099.1
171,115,1102.5
171,116,1105.8
171,117,1109
171,118,1115.1
171,119,1118
171,120,1120.8
171,121,1123.5
171,122,1128.6
171,123,1131
171,124,1133.3
171,125,1135.5
171,126,1139.6
171,127,1141.6
171,128,1143.4
171,129,1145.1
171,130,1148.3
171,131,1149.8
171,133,1152.4
171,134,1154.7
171,135,1155.7
171,137,1157.5
171,138,1158.9
171,139,1159.5
171,140,1160
171,141,1160.4
171,142,1161.1
171,143,1161.3
171,144,1161.4
366,57,0
366,58,863.6
366,61,910.1
366,62,940.6
366,65,985.7
366,66,1015.3
366,69,1058.6
366,70,1086.9
366,73,1128.4
366,74,1155.3
366,77,1194.6
366,78,1220
366,81,1257.1
366,82,1281
366,85,1315.6
366,86,1337.9
366,88,1359.5
366,89,1370
366,90,1390.6
366,91,1400.7
366,93,1420.2
366,94,1439.1
366,96,1457.4
366,97,1466.2
366,98,1483.4
366,99,1491.8
366,101,1507.9
366,102,1523.4
366,103,1530.9
366,105,1545.4
366,106,1559.2
366,108,1572.3
366,109,1578.6
366,110,1590.7
366,111,1596.6
366,113,1607.7
366,114,1618.2
366,116,1628.1
366,117,1632.7
366,118,1641.6
366,119,1645.9
366,121,1653.8
366,122,1661.2
366,124,1667.9
366,125,1671.1
366,126,1677
366,127,1679.7
366,128,1682.3
366,129,1684.7
366,130,1689.1
366,131,1691.1
366,132,1693
366,133,1694.7
366,134,1697.8
366,135,1699.1
366,136,1700.3
366,137,1701.4
366,138,1703.1
366,139,1703.8
366,140,1704.4
366,141,1704.8
366,142,1705.3
366,143,1705.4
369,57,0
369,143,0
369,144,1
173,57,0
173,145,0
173,146,1
82,57,0
82,142,0
82,143,1
368,57,0
368,78,0
368,79,1
368,143,1
368,144,0
172,57,0
172,78,0
172,79,1
172,145,1
172,146,0
81,57,0
81,78,0
81,79,1
81,142,1
81,143,0
241,57,0
241,58,836.3
241,61,880.7
241,62,909.9
241,65,952.9
241,66,981
241,69,1022.3
241,70,1049.2
241,73,1088.5
241,74,1114.1
241,77,1151.3
241,78,1175.4
241,81,1210.3
241,82,1232.9
241,85,1265.5
241,86,1286.4
241,88,1306.7
241,89,1316.6
241,90,1335.9
241,91,1345.3
241,93,1363.6
241,94,1381.2
241,96,1398.2
241,97,1406.4
241,98,1422.4
241,99,1430.2
241,101,1445.2
241,102,1459.5
241,103,1466.4
241,105,1479.7
241,106,1492.4
241,108,1504.5
241,109,1510.2
241,110,1521.3
241,112,1531.8
241,113,1536.7
241,114,1546.2
241,115,1550.8
241,117,1559.3
241,118,1567.3
241,119,1571.1
241,121,1578.2
241,122,1584.6
241,123,1587.7
241,124,1590.6
241,125,1593.3
241,126,1598.4
241,127,1600.7
241,128,1602.9
241,129,1604.9
241,130,1608.6
241,131,1610.3
241,132,1611.8
241,133,1613.2
241,134,1615.6
241,135,1616.6
241,137,1618.2
241,138,1619.3
241,139,1619.7
241,140,1620
241,142,1620.2
79,57,0
79,58,836.3
79,61,880.7
79,62,909.9
79,65,952.9
79,66,981
79,69,1022.3
79,70,1049.2
79,73,1088.5
79,74,1114.1
79,77,1151.3
79,78,1175.4
79,81,1210.3
79,82,1232.9
79,85,1265.5
79,86,1286.4
79,88,1306.7
79,89,1316.6
79,90,1335.9
79,91,1345.3
79,93,1363.6
79,94,1381.2
79,96,1398.2
79,97,1406.4
79,98,1422.4
79,99,1430.2
79,101,1445.2
79,102,1459.5
79,103,1466.4
79,105,1479.7
79,106,1492.4
79,108,1504.5
79,109,1510.2
79,110,1521.3
79,112,1531.8
79,113,1536.7
79,114,1546.2
79,115,1550.8
79,117,1559.3
79,118,1567.3
79,119,1571.1
79,121,1578.2
79,122,1584.6
79,123,1587.7
79,124,1590.6
79,125,1593.3
79,126,1598.4
79,127,1600.7
79,128,1602.9
79,129,1604.9
79,130,1608.6
79,131,1610.3
79,132,1611.8
79,133,1613.2
79,134,1615.6
79,135,1616.6
79,137,1618.2
79,138,1619.3
79,139,1619.7
79,140,1620
79,142,1620.2
78,57,0
